gene_id	colors
cpc54_3635	midnightblue
cpc54_36350	green
cpc54_36351	turquoise
cpc54_36353	blue
cpc54_36355	tan
cpc54_36356	grey
cpc54_36358	purple
cpc54_36359	lightcyan
cpc54_3636	green
cpc54_36360	turquoise
cpc54_36362	lightyellow
cpc54_36363	purple
cpc54_36364	turquoise
cpc54_36365	turquoise
cpc54_36367	white
cpc54_36368	lightcyan
cpc54_3637	grey
cpc54_36371	turquoise
cpc54_36373	green
cpc54_36374	grey
cpc54_36376	grey
cpc54_36377	grey
cpc54_36378	grey
cpc54_36379	grey
cpc54_3638	greenyellow
cpc54_36381	magenta
cpc54_36382	turquoise
cpc54_36383	turquoise
cpc54_36384	magenta
cpc54_36385	darkred
cpc54_36387	brown
cpc54_36388	brown
cpc54_36389	blue
cpc54_3639	salmon
cpc54_36391	black
cpc54_36393	grey
cpc54_36394	black
cpc54_36395	magenta
cpc54_36397	tan
cpc54_36398	grey
cpc54_36399	brown
cpc54_36400	orange
cpc54_36401	darkred
cpc54_36404	lightcyan
cpc54_36405	pink
cpc54_36406	grey
cpc54_36407	grey
cpc54_36408	grey
cpc54_36409	salmon
cpc54_36410	royalblue
cpc54_36411	yellow
cpc54_36413	turquoise
cpc54_36414	blue
cpc54_36415	greenyellow
cpc54_36416	lavenderblush3
cpc54_36417	brown
cpc54_36418	turquoise
cpc54_36420	brown
cpc54_36422	black
cpc54_36425	salmon
cpc54_36426	grey
cpc54_36427	blue
cpc54_36428	brown
cpc54_36429	salmon
cpc54_36430	cyan
cpc54_36431	green
cpc54_36432	floralwhite
cpc54_36433	brown
cpc54_36434	darkturquoise
cpc54_36441	salmon
cpc54_36442	pink
cpc54_36444	grey60
cpc54_36445	black
cpc54_36446	cyan
cpc54_36447	red
cpc54_36448	cyan
cpc54_36449	black
cpc54_36450	turquoise
cpc54_36451	brown
cpc54_36452	lightyellow
cpc54_36453	grey
cpc54_36454	black
cpc54_36455	black
cpc54_36457	blue
cpc54_36458	turquoise
cpc54_3646	lightgreen
cpc54_36460	brown
cpc54_36461	grey
cpc54_36465	red
cpc54_36467	greenyellow
cpc54_36468	lightcyan
cpc54_36469	greenyellow
cpc54_3647	grey
cpc54_36470	plum2
cpc54_36471	red
cpc54_36475	turquoise
cpc54_36476	grey
cpc54_36479	thistle1
cpc54_36480	brown
cpc54_36481	turquoise
cpc54_36482	grey
cpc54_36483	tan
cpc54_36484	cyan
cpc54_36485	salmon
cpc54_36486	brown
cpc54_36488	magenta
cpc54_36490	turquoise
cpc54_36491	grey60
cpc54_36492	lightgreen
cpc54_36493	red
cpc54_36495	green
cpc54_36496	yellow
cpc54_36497	greenyellow
cpc54_36498	turquoise
cpc54_36500	grey
cpc54_36501	salmon
cpc54_36503	grey
cpc54_36504	darkslateblue
cpc54_36505	brown
cpc54_36506	grey
cpc54_36508	orangered4
cpc54_36509	brown
cpc54_36510	brown
cpc54_36512	yellow
cpc54_36513	brown
cpc54_36516	brown
cpc54_36519	brown
cpc54_36524	grey
cpc54_36525	bisque4
cpc54_36526	grey
cpc54_36527	turquoise
cpc54_36528	turquoise
cpc54_36529	turquoise
cpc54_3653	blue
cpc54_36534	turquoise
cpc54_36538	brown
cpc54_36541	black
cpc54_36542	grey
cpc54_36543	royalblue
cpc54_36544	black
cpc54_36545	black
cpc54_36546	grey
cpc54_36547	salmon
cpc54_36548	orange
cpc54_36549	red
cpc54_36550	turquoise
cpc54_36551	grey60
cpc54_36552	pink
cpc54_36553	grey60
cpc54_36554	cyan
cpc54_36555	turquoise
cpc54_36556	yellow
cpc54_36558	turquoise
cpc54_36559	pink
cpc54_3656	grey
cpc54_36560	blue
cpc54_36561	grey
cpc54_36565	brown
cpc54_36566	brown
cpc54_36567	steelblue
cpc54_36570	red
cpc54_36571	blue
cpc54_36572	blue
cpc54_36577	darkred
cpc54_36578	blue
cpc54_36580	salmon
cpc54_36581	salmon
cpc54_36582	grey
cpc54_36583	black
cpc54_36588	darkturquoise
cpc54_36592	greenyellow
cpc54_36594	red
cpc54_36595	green
cpc54_36596	green
cpc54_36597	turquoise
cpc54_36598	grey
cpc54_36600	yellow
cpc54_36601	yellow
cpc54_36602	cyan
cpc54_36603	black
cpc54_36609	green
cpc54_3661	lightcyan
cpc54_36610	grey
cpc54_36611	grey
cpc54_36612	greenyellow
cpc54_36613	greenyellow
cpc54_36614	red
cpc54_36616	magenta
cpc54_36617	grey
cpc54_36618	orangered4
cpc54_36619	lightyellow
cpc54_36620	yellow
cpc54_36622	darkgreen
cpc54_36623	blue
cpc54_36624	ivory
cpc54_36625	tan
cpc54_36626	darkred
cpc54_36627	lightgreen
cpc54_36628	lightgreen
cpc54_36629	lightgreen
cpc54_36630	darkred
cpc54_36631	darkred
cpc54_36637	grey
cpc54_36642	pink
cpc54_36643	pink
cpc54_36644	green
cpc54_36647	red
cpc54_36648	midnightblue
cpc54_36649	turquoise
cpc54_36650	darkorange
cpc54_36651	turquoise
cpc54_36654	turquoise
cpc54_36655	magenta
cpc54_36658	yellow
cpc54_36659	red
cpc54_36661	brown
cpc54_36662	navajowhite2
cpc54_36663	grey
cpc54_36664	red
cpc54_36665	red
cpc54_36666	turquoise
cpc54_36668	brown
cpc54_36669	black
cpc54_36672	yellow
cpc54_36673	darkgreen
cpc54_36674	darkmagenta
cpc54_36675	red
cpc54_36676	darkturquoise
cpc54_36677	green
cpc54_36678	salmon
cpc54_3668	blue
cpc54_36681	red
cpc54_36683	turquoise
cpc54_36684	greenyellow
cpc54_36686	blue
cpc54_36687	brown
cpc54_36688	skyblue3
cpc54_36689	cyan
cpc54_3669	turquoise
cpc54_36690	plum2
cpc54_36692	turquoise
cpc54_36693	salmon
cpc54_36695	blue
cpc54_36701	royalblue
cpc54_36702	royalblue
cpc54_36703	pink
cpc54_36704	turquoise
cpc54_36705	turquoise
cpc54_36706	turquoise
cpc54_36707	turquoise
cpc54_36708	purple
cpc54_36714	grey60
cpc54_36715	darkslateblue
cpc54_36716	grey
cpc54_36717	purple
cpc54_36720	lightcyan
cpc54_36723	steelblue
cpc54_36724	lightgreen
cpc54_36725	grey60
cpc54_36726	turquoise
cpc54_36727	salmon
cpc54_36728	red
cpc54_36729	turquoise
cpc54_36733	turquoise
cpc54_36734	blue
cpc54_36735	royalblue
cpc54_36738	greenyellow
cpc54_36739	midnightblue
cpc54_36741	brown
cpc54_36742	blue
cpc54_36748	violet
cpc54_36749	blue
cpc54_3675	blue
cpc54_36755	grey
cpc54_36758	cyan
cpc54_36761	blue
cpc54_36762	blue
cpc54_36763	turquoise
cpc54_36768	turquoise
cpc54_36769	grey
cpc54_36770	grey
cpc54_36775	grey
cpc54_36785	magenta
cpc54_36786	magenta
cpc54_36788	pink
cpc54_36789	lightcyan1
cpc54_36794	darkgreen
cpc54_36795	purple
cpc54_36796	blue
cpc54_36798	magenta
cpc54_36800	black
cpc54_36801	brown
cpc54_36803	violet
cpc54_36808	floralwhite
cpc54_36816	greenyellow
cpc54_36818	red
cpc54_36833	grey60
cpc54_36835	pink
cpc54_36836	brown
cpc54_36838	blue
cpc54_36839	pink
cpc54_36849	yellow
cpc54_36855	black
cpc54_36857	red
cpc54_36858	royalblue
cpc54_36862	lightcyan
cpc54_3687	midnightblue
cpc54_36872	brown
cpc54_36879	salmon
cpc54_36885	magenta
cpc54_36895	purple
cpc54_36898	red
cpc54_36899	darkolivegreen
cpc54_369	lightgreen
cpc54_36903	brown
cpc54_36906	grey
cpc54_36907	brown
cpc54_36908	grey
cpc54_36909	darkorange
cpc54_36910	grey
cpc54_36911	yellow
cpc54_36912	pink
cpc54_36913	darkred
cpc54_36914	pink
cpc54_36917	grey
cpc54_36919	grey
cpc54_36925	red
cpc54_36926	grey
cpc54_36927	black
cpc54_36929	turquoise
cpc54_36935	blue
cpc54_36936	turquoise
cpc54_36937	lightcyan
cpc54_36938	sienna3
cpc54_36948	brown
cpc54_36949	grey
cpc54_36950	pink
cpc54_36951	grey
cpc54_36953	pink
cpc54_36954	skyblue3
cpc54_36956	lightyellow
cpc54_36957	black
cpc54_36962	purple
cpc54_36972	royalblue
cpc54_36975	skyblue3
cpc54_36979	brown
cpc54_37	magenta
cpc54_370	lightgreen
cpc54_37000	greenyellow
cpc54_37009	brown
cpc54_37010	yellow
cpc54_37011	yellow
cpc54_37013	red
cpc54_37014	tan
cpc54_37032	grey
cpc54_37050	turquoise
cpc54_37057	grey
cpc54_37066	grey
cpc54_37068	black
cpc54_37079	pink
cpc54_3708	grey
cpc54_37080	blue
cpc54_37081	grey
cpc54_37088	grey
cpc54_37090	brown
cpc54_37091	yellow
cpc54_37092	lightpink4
cpc54_37093	lightpink4
cpc54_37096	red
cpc54_371	lightgreen
cpc54_37105	grey
cpc54_37112	grey
cpc54_37118	midnightblue
cpc54_37123	black
cpc54_37124	black
cpc54_37125	black
cpc54_37132	pink
cpc54_37137	greenyellow
cpc54_37144	turquoise
cpc54_37162	yellow
cpc54_37174	pink
cpc54_37175	yellow
cpc54_37181	greenyellow
cpc54_37191	darkred
cpc54_372	brown
cpc54_3720	cyan
cpc54_37209	yellow
cpc54_37221	royalblue
cpc54_37229	grey
cpc54_3723	grey
cpc54_37230	black
cpc54_37233	royalblue
cpc54_37248	black
cpc54_37252	black
cpc54_37253	black
cpc54_37254	darkmagenta
cpc54_37255	black
cpc54_37256	black
cpc54_37280	skyblue
cpc54_37281	lightyellow
cpc54_37291	turquoise
cpc54_37292	purple
cpc54_373	grey
cpc54_37300	blue
cpc54_37301	black
cpc54_37302	red
cpc54_37316	red
cpc54_37317	orange
cpc54_37318	green
cpc54_37319	black
cpc54_37320	magenta
cpc54_37324	greenyellow
cpc54_37325	turquoise
cpc54_37330	darkgreen
cpc54_37337	red
cpc54_37349	midnightblue
cpc54_3735	turquoise
cpc54_37350	green
cpc54_37354	greenyellow
cpc54_37355	cyan
cpc54_37359	lightgreen
cpc54_37361	grey
cpc54_37370	cyan
cpc54_37373	green
cpc54_37379	grey
cpc54_37381	greenyellow
cpc54_37382	greenyellow
cpc54_37383	red
cpc54_37384	blue
cpc54_37393	grey
cpc54_37396	turquoise
cpc54_374	red
cpc54_37408	magenta
cpc54_37409	red
cpc54_37415	pink
cpc54_37416	darkorange
cpc54_37419	turquoise
cpc54_37421	pink
cpc54_37429	brown
cpc54_37431	grey
cpc54_37432	green
cpc54_37439	black
cpc54_37442	greenyellow
cpc54_37444	red
cpc54_37445	yellowgreen
cpc54_37456	brown
cpc54_37461	grey
cpc54_37465	turquoise
cpc54_37466	turquoise
cpc54_37467	turquoise
cpc54_37468	grey
cpc54_37469	turquoise
cpc54_37471	grey
cpc54_37472	purple
cpc54_37476	tan
cpc54_37479	blue
cpc54_3748	greenyellow
cpc54_37480	blue
cpc54_37485	lightgreen
cpc54_37487	turquoise
cpc54_3749	salmon
cpc54_37495	greenyellow
cpc54_37496	pink
cpc54_37499	pink
cpc54_375	yellow
cpc54_37500	grey
cpc54_37502	brown
cpc54_37504	lightcyan
cpc54_37505	yellow
cpc54_37506	lightgreen
cpc54_37507	cyan
cpc54_37508	grey
cpc54_37509	turquoise
cpc54_37510	pink
cpc54_37513	brown
cpc54_37514	grey
cpc54_37519	red
cpc54_3752	turquoise
cpc54_37522	yellow
cpc54_37524	grey
cpc54_37525	grey
cpc54_37529	purple
cpc54_37532	brown
cpc54_37536	blue
cpc54_37539	turquoise
cpc54_3754	yellow
cpc54_37540	brown
cpc54_37542	brown
cpc54_37543	yellow
cpc54_37544	red
cpc54_37545	grey
cpc54_37546	lightcyan
cpc54_37553	turquoise
cpc54_37555	lightyellow
cpc54_37556	greenyellow
cpc54_37557	blue
cpc54_37558	green
cpc54_37560	purple
cpc54_37564	pink
cpc54_37567	grey
cpc54_37569	orangered4
cpc54_37570	brown
cpc54_37571	turquoise
cpc54_37573	turquoise
cpc54_37575	darkorange
cpc54_3758	turquoise
cpc54_37580	grey
cpc54_37581	paleturquoise
cpc54_37586	brown
cpc54_37589	magenta
cpc54_3759	brown
cpc54_37594	tan
cpc54_37595	yellow
cpc54_37596	yellow
cpc54_37602	grey
cpc54_37603	grey
cpc54_37604	salmon4
cpc54_37605	turquoise
cpc54_37607	grey
cpc54_37608	grey
cpc54_37609	turquoise
cpc54_37615	tan
cpc54_37616	cyan
cpc54_37617	turquoise
cpc54_37618	grey
cpc54_37619	blue
cpc54_37620	turquoise
cpc54_37621	midnightblue
cpc54_37629	grey
cpc54_37630	blue
cpc54_37631	brown
cpc54_37633	ivory
cpc54_37635	red
cpc54_37636	purple
cpc54_37637	black
cpc54_37638	floralwhite
cpc54_37639	tan
cpc54_37646	grey60
cpc54_37647	black
cpc54_37648	greenyellow
cpc54_37652	magenta
cpc54_37654	brown
cpc54_37656	lightyellow
cpc54_37657	lightyellow
cpc54_37659	darkmagenta
cpc54_37660	grey
cpc54_37661	red
cpc54_37662	grey
cpc54_37665	cyan
cpc54_37666	pink
cpc54_37667	purple
cpc54_37668	royalblue
cpc54_37669	salmon
cpc54_37670	purple
cpc54_37677	blue
cpc54_37678	black
cpc54_37679	midnightblue
cpc54_37680	sienna3
cpc54_37681	blue
cpc54_37682	grey
cpc54_37683	turquoise
cpc54_37684	brown
cpc54_37685	grey
cpc54_37686	darkred
cpc54_37687	yellow
cpc54_37688	royalblue
cpc54_37689	lightcyan
cpc54_37690	grey
cpc54_37698	green
cpc54_377	brown
cpc54_37700	ivory
cpc54_37701	grey60
cpc54_37702	blue
cpc54_37703	black
cpc54_37704	steelblue
cpc54_37705	violet
cpc54_37706	blue
cpc54_3771	grey
cpc54_37711	pink
cpc54_37712	purple
cpc54_37713	yellow
cpc54_37715	royalblue
cpc54_37716	red
cpc54_37717	brown
cpc54_37718	green
cpc54_3772	maroon
cpc54_37722	black
cpc54_37723	lightcyan
cpc54_37725	black
cpc54_37727	greenyellow
cpc54_37728	grey60
cpc54_37729	purple
cpc54_37732	darkgreen
cpc54_37733	blue
cpc54_37734	turquoise
cpc54_37735	white
cpc54_37736	tan
cpc54_37740	turquoise
cpc54_37742	turquoise
cpc54_37743	turquoise
cpc54_37746	turquoise
cpc54_37749	pink
cpc54_37750	grey
cpc54_37753	turquoise
cpc54_37754	turquoise
cpc54_37764	turquoise
cpc54_37767	green
cpc54_37768	brown
cpc54_37769	blue
cpc54_37770	lightcyan
cpc54_37771	pink
cpc54_37773	blue
cpc54_37774	yellow
cpc54_37776	pink
cpc54_37777	grey
cpc54_37780	yellow
cpc54_37781	salmon
cpc54_37782	turquoise
cpc54_37784	grey60
cpc54_37785	pink
cpc54_37786	salmon4
cpc54_37787	turquoise
cpc54_37789	yellow
cpc54_37790	blue
cpc54_37791	brown
cpc54_37792	yellow
cpc54_37793	darkgrey
cpc54_37794	turquoise
cpc54_37795	cyan
cpc54_378	blue
cpc54_3780	pink
cpc54_37800	turquoise
cpc54_37802	turquoise
cpc54_37803	salmon
cpc54_37804	maroon
cpc54_37805	brown
cpc54_37806	brown
cpc54_37807	brown
cpc54_37808	green
cpc54_37810	purple
cpc54_37811	yellow
cpc54_37812	turquoise
cpc54_37813	grey
cpc54_37814	grey
cpc54_37817	magenta
cpc54_37819	cyan
cpc54_37821	brown
cpc54_37825	floralwhite
cpc54_37826	grey60
cpc54_37827	darkmagenta
cpc54_3783	turquoise
cpc54_37830	black
cpc54_37831	blue
cpc54_37832	saddlebrown
cpc54_37838	brown
cpc54_3784	salmon
cpc54_37840	black
cpc54_37842	blue
cpc54_37846	magenta
cpc54_37847	yellow
cpc54_37848	purple
cpc54_37850	grey
cpc54_37853	darkorange
cpc54_37854	brown
cpc54_37855	green
cpc54_37857	cyan
cpc54_37858	brown
cpc54_37860	grey
cpc54_37862	brown
cpc54_37863	turquoise
cpc54_37864	darkmagenta
cpc54_37865	grey
cpc54_37867	grey
cpc54_37868	black
cpc54_37869	turquoise
cpc54_3787	lightcyan
cpc54_37870	brown
cpc54_37871	brown
cpc54_37872	grey
cpc54_37875	darkgrey
cpc54_37877	brown
cpc54_37878	blue
cpc54_37879	turquoise
cpc54_3788	tan
cpc54_37880	pink
cpc54_37881	black
cpc54_37883	grey
cpc54_37884	green
cpc54_37885	grey
cpc54_37886	yellow
cpc54_37887	grey
cpc54_37888	orange
cpc54_37889	black
cpc54_37890	turquoise
cpc54_37891	grey
cpc54_37892	grey60
cpc54_37893	grey
cpc54_37894	grey
cpc54_37895	yellow
cpc54_37896	turquoise
cpc54_37898	blue
cpc54_37899	brown
cpc54_379	midnightblue
cpc54_37900	brown
cpc54_37901	paleturquoise
cpc54_37902	salmon
cpc54_37903	grey60
cpc54_37904	brown
cpc54_37905	red
cpc54_37906	turquoise
cpc54_37907	red
cpc54_37914	brown
cpc54_37915	magenta
cpc54_37917	blue
cpc54_37918	blue
cpc54_37919	yellow
cpc54_37922	turquoise
cpc54_37923	turquoise
cpc54_37924	green
cpc54_37925	royalblue
cpc54_37929	greenyellow
cpc54_37930	lightcyan
cpc54_37932	red
cpc54_37934	brown
cpc54_37935	greenyellow
cpc54_37936	turquoise
cpc54_37938	cyan
cpc54_37939	turquoise
cpc54_37940	pink
cpc54_37942	lightcyan
cpc54_37943	lightcyan
cpc54_37944	yellow
cpc54_37947	black
cpc54_37949	blue
cpc54_37950	greenyellow
cpc54_37951	grey
cpc54_37952	greenyellow
cpc54_37953	grey
cpc54_37954	lightgreen
cpc54_37955	tan
cpc54_37956	grey60
cpc54_37957	brown
cpc54_37958	grey
cpc54_37959	purple
cpc54_37960	blue
cpc54_37961	grey60
cpc54_37963	lightcyan
cpc54_37964	orange
cpc54_37965	purple
cpc54_37967	black
cpc54_37968	grey
cpc54_37972	purple
cpc54_37973	black
cpc54_37975	yellow
cpc54_37976	lightcyan
cpc54_37977	midnightblue
cpc54_37978	grey
cpc54_37979	white
cpc54_37981	black
cpc54_37982	plum1
cpc54_37983	brown
cpc54_37984	turquoise
cpc54_37985	lightgreen
cpc54_37987	greenyellow
cpc54_37988	green
cpc54_37989	magenta
cpc54_37990	brown
cpc54_37991	lightcyan
cpc54_37992	paleturquoise
cpc54_37995	brown
cpc54_37996	ivory
cpc54_37997	salmon
cpc54_37998	grey
cpc54_38	yellow
cpc54_380	yellow
cpc54_38000	darkslateblue
cpc54_38001	darkslateblue
cpc54_38002	darkslateblue
cpc54_38003	darkslateblue
cpc54_38004	darkslateblue
cpc54_38005	darkslateblue
cpc54_38006	darkslateblue
cpc54_38008	darkslateblue
cpc54_38009	darkslateblue
cpc54_38010	darkslateblue
cpc54_38011	darkslateblue
cpc54_38013	darkslateblue
cpc54_38015	darkslateblue
cpc54_38016	darkslateblue
cpc54_38017	darkslateblue
cpc54_38018	darkslateblue
cpc54_38019	darkslateblue
cpc54_38020	darkslateblue
cpc54_38021	darkslateblue
cpc54_38023	darkslateblue
cpc54_38024	darkslateblue
cpc54_38025	darkslateblue
cpc54_38026	darkslateblue
cpc54_38027	darkslateblue
cpc54_38028	darkslateblue
cpc54_38029	darkslateblue
cpc54_38030	darkslateblue
cpc54_38031	cyan
cpc54_38032	grey
cpc54_38033	darkslateblue
cpc54_38034	yellow
cpc54_38036	turquoise
cpc54_38037	turquoise
cpc54_38038	grey
cpc54_38039	green
cpc54_38040	red
cpc54_38041	lightcyan
cpc54_38042	turquoise
cpc54_38044	turquoise
cpc54_38045	turquoise
cpc54_38046	turquoise
cpc54_38049	salmon4
cpc54_38050	salmon4
cpc54_38051	pink
cpc54_38052	turquoise
cpc54_38053	yellow
cpc54_38055	yellow
cpc54_38056	grey
cpc54_38057	blue
cpc54_38058	brown
cpc54_38059	thistle1
cpc54_3806	black
cpc54_38060	turquoise
cpc54_38061	turquoise
cpc54_38062	turquoise
cpc54_38063	turquoise
cpc54_38064	green
cpc54_38065	orange
cpc54_38067	blue
cpc54_38068	grey
cpc54_38069	plum1
cpc54_38070	red
cpc54_38071	green
cpc54_38072	yellow
cpc54_38073	lightcyan
cpc54_38074	red
cpc54_38075	mediumpurple3
cpc54_38076	tan
cpc54_38077	purple
cpc54_38078	red
cpc54_38079	violet
cpc54_38080	ivory
cpc54_38082	cyan
cpc54_38083	brown
cpc54_38084	brown
cpc54_38085	brown
cpc54_38086	brown
cpc54_38087	turquoise
cpc54_38088	turquoise
cpc54_38089	turquoise
cpc54_3809	green
cpc54_38091	red
cpc54_38092	yellow
cpc54_38093	brown
cpc54_38094	grey
cpc54_38095	blue
cpc54_38096	salmon
cpc54_38097	turquoise
cpc54_38098	tan
cpc54_38099	grey
cpc54_381	yellow
cpc54_38100	grey
cpc54_38102	brown
cpc54_38103	brown
cpc54_38104	lightcyan
cpc54_38111	grey
cpc54_38112	pink
cpc54_38113	orangered4
cpc54_38114	red
cpc54_38115	turquoise
cpc54_38116	grey
cpc54_38117	turquoise
cpc54_38118	yellow
cpc54_38119	brown
cpc54_38120	brown
cpc54_38121	blue
cpc54_38122	darkmagenta
cpc54_38123	yellow
cpc54_38124	pink
cpc54_38125	black
cpc54_38127	salmon4
cpc54_38128	grey
cpc54_38129	orange
cpc54_38130	lightyellow
cpc54_38131	green
cpc54_38132	blue
cpc54_38133	yellow
cpc54_38134	yellow
cpc54_38135	greenyellow
cpc54_38136	lightgreen
cpc54_38137	red
cpc54_38138	turquoise
cpc54_38139	turquoise
cpc54_38140	blue
cpc54_38141	brown
cpc54_38142	greenyellow
cpc54_38143	black
cpc54_38144	grey
cpc54_38145	purple
cpc54_38146	purple
cpc54_38147	blue
cpc54_38148	yellow
cpc54_38149	greenyellow
cpc54_38150	orangered4
cpc54_38151	pink
cpc54_38152	darkgreen
cpc54_38153	turquoise
cpc54_38154	blue
cpc54_38155	blue
cpc54_38156	pink
cpc54_38157	salmon
cpc54_38158	red
cpc54_38159	lightyellow
cpc54_38161	turquoise
cpc54_38162	sienna3
cpc54_38163	turquoise
cpc54_38164	green
cpc54_38165	green
cpc54_38166	yellow
cpc54_38167	black
cpc54_38168	maroon
cpc54_38169	grey
cpc54_3817	grey
cpc54_38170	turquoise
cpc54_38172	turquoise
cpc54_38173	skyblue3
cpc54_38174	grey
cpc54_38175	turquoise
cpc54_38177	yellow
cpc54_38178	yellow
cpc54_38179	yellow
cpc54_38180	yellow
cpc54_38182	turquoise
cpc54_38183	turquoise
cpc54_38184	cyan
cpc54_38185	blue
cpc54_38187	blue
cpc54_38188	turquoise
cpc54_38189	turquoise
cpc54_38190	green
cpc54_38191	turquoise
cpc54_38192	lightcyan
cpc54_38193	grey
cpc54_38194	magenta
cpc54_38195	grey
cpc54_38196	yellow
cpc54_38197	midnightblue
cpc54_38198	grey
cpc54_38199	black
cpc54_382	tan
cpc54_38200	lightpink4
cpc54_38201	turquoise
cpc54_38202	yellow
cpc54_38203	greenyellow
cpc54_38204	black
cpc54_38205	blue
cpc54_38206	turquoise
cpc54_38208	cyan
cpc54_38209	brown
cpc54_3821	brown
cpc54_38210	turquoise
cpc54_38211	green
cpc54_38212	tan
cpc54_38213	black
cpc54_38214	plum1
cpc54_38215	red
cpc54_38216	turquoise
cpc54_38217	paleturquoise
cpc54_38219	salmon
cpc54_38220	yellow
cpc54_38221	grey
cpc54_38222	yellow
cpc54_38223	blue
cpc54_38224	grey
cpc54_38225	magenta
cpc54_38226	greenyellow
cpc54_38227	brown
cpc54_38228	turquoise
cpc54_3823	red
cpc54_38232	grey
cpc54_38233	brown
cpc54_38235	grey
cpc54_38241	grey
cpc54_38242	brown
cpc54_38243	grey
cpc54_38244	brown
cpc54_38245	mediumpurple3
cpc54_38246	grey
cpc54_38247	black
cpc54_38248	magenta
cpc54_38249	brown
cpc54_3825	black
cpc54_38250	brown
cpc54_38251	yellow
cpc54_38252	turquoise
cpc54_38253	turquoise
cpc54_38254	turquoise
cpc54_38255	greenyellow
cpc54_38256	yellow
cpc54_38258	grey
cpc54_3826	green
cpc54_38260	magenta
cpc54_38261	lightgreen
cpc54_38262	grey
cpc54_38265	green
cpc54_38267	grey
cpc54_38268	grey
cpc54_38269	salmon
cpc54_38270	grey
cpc54_38271	grey60
cpc54_38272	grey
cpc54_38273	magenta
cpc54_38274	turquoise
cpc54_38275	orange
cpc54_38276	blue
cpc54_38277	red
cpc54_38278	pink
cpc54_3828	grey
cpc54_38280	magenta
cpc54_38281	lightgreen
cpc54_38285	turquoise
cpc54_38287	tan
cpc54_38288	grey
cpc54_38289	red
cpc54_3829	darkmagenta
cpc54_38290	turquoise
cpc54_38292	pink
cpc54_38293	paleturquoise
cpc54_38294	pink
cpc54_38295	grey60
cpc54_38296	lightyellow
cpc54_383	grey60
cpc54_38302	green
cpc54_38303	yellow
cpc54_38304	grey
cpc54_38305	sienna3
cpc54_38306	grey
cpc54_38307	brown
cpc54_38308	salmon
cpc54_38309	darkgreen
cpc54_38310	violet
cpc54_38311	turquoise
cpc54_38312	greenyellow
cpc54_38313	pink
cpc54_38314	grey
cpc54_38315	greenyellow
cpc54_38316	turquoise
cpc54_38317	red
cpc54_38318	blue
cpc54_38320	yellow
cpc54_38321	tan
cpc54_38322	mediumpurple3
cpc54_38323	green
cpc54_38324	lightsteelblue1
cpc54_38325	grey
cpc54_38326	green
cpc54_38327	midnightblue
cpc54_38328	brown
cpc54_38329	yellow
cpc54_38330	brown
cpc54_38333	grey
cpc54_38335	turquoise
cpc54_38338	floralwhite
cpc54_38339	grey
cpc54_38341	cyan
cpc54_38342	brown
cpc54_38344	magenta
cpc54_38345	grey
cpc54_38347	midnightblue
cpc54_38348	turquoise
cpc54_38349	greenyellow
cpc54_38353	darkgreen
cpc54_38354	darkgreen
cpc54_38355	green
cpc54_38356	turquoise
cpc54_38358	turquoise
cpc54_38359	yellow
cpc54_3836	darkmagenta
cpc54_38362	grey
cpc54_38363	grey
cpc54_38367	black
cpc54_38371	orange
cpc54_38372	lightgreen
cpc54_38373	darkred
cpc54_38376	darkgreen
cpc54_38377	grey
cpc54_38378	green
cpc54_38379	red
cpc54_38381	yellow
cpc54_38382	green
cpc54_38383	grey
cpc54_38384	salmon
cpc54_38385	yellow
cpc54_38386	green
cpc54_38387	grey
cpc54_38388	grey60
cpc54_38389	grey
cpc54_3839	darkmagenta
cpc54_38390	turquoise
cpc54_38391	yellow
cpc54_38392	midnightblue
cpc54_38395	turquoise
cpc54_38396	yellow
cpc54_38398	turquoise
cpc54_38399	green
cpc54_384	midnightblue
cpc54_38400	grey
cpc54_38401	pink
cpc54_38402	yellow
cpc54_38403	turquoise
cpc54_38404	lightcyan
cpc54_38405	salmon
cpc54_38406	yellow
cpc54_38407	grey
cpc54_38408	blue
cpc54_38409	green
cpc54_3841	darkmagenta
cpc54_38410	grey
cpc54_38411	turquoise
cpc54_38412	blue
cpc54_38413	turquoise
cpc54_38414	turquoise
cpc54_38416	magenta
cpc54_38417	yellow
cpc54_38418	tan
cpc54_38419	grey
cpc54_38421	grey
cpc54_38422	yellow
cpc54_38423	turquoise
cpc54_38425	bisque4
cpc54_38426	white
cpc54_38427	grey
cpc54_38428	green
cpc54_38429	lightgreen
cpc54_38430	pink
cpc54_38431	grey
cpc54_38432	red
cpc54_38433	greenyellow
cpc54_38434	turquoise
cpc54_38438	purple
cpc54_38440	yellow
cpc54_38441	blue
cpc54_38442	brown
cpc54_38443	red
cpc54_38444	black
cpc54_38445	turquoise
cpc54_38446	green
cpc54_38447	green
cpc54_38448	darkgreen
cpc54_38449	grey
cpc54_38451	brown
cpc54_38453	turquoise
cpc54_38454	green
cpc54_38455	darkturquoise
cpc54_38456	salmon
cpc54_38457	yellow
cpc54_38459	greenyellow
cpc54_38460	pink
cpc54_38461	grey
cpc54_38462	orange
cpc54_38463	blue
cpc54_38465	turquoise
cpc54_38466	turquoise
cpc54_38468	skyblue
cpc54_38469	lightsteelblue1
cpc54_38470	darkgrey
cpc54_38471	yellow
cpc54_38472	green
cpc54_38473	turquoise
cpc54_38475	turquoise
