sequence	cg	chg	gene	classification
cpc54_19157.1	0	0.004104	cpc54_19157	UM
cpc54_19158.1	0.00958	0.002266666667	cpc54_19158	UM
cpc54_19159.1	0.42526590206185566	0.008460343642278349	cpc54_19159	gbM
cpc54_1916.1	0.011935785281483955	0.004504228135363637	cpc54_1916	UM
cpc54_19160.1	0.29198131716238407	0.004670509952376159	cpc54_19160	gbM
cpc54_19161.1	0.6989225157177988	0.008378802436266666	cpc54_19161	gbM
cpc54_19161.2	0.6987159420235035	0.00853723747552867	cpc54_19161	gbM
cpc54_19162.1	0.010072409793912156	7.964271439707865e-4	cpc54_19162	UM
cpc54_19163.1	0.12003316689339412	0.004814627780089159	cpc54_19163	ambiguous
cpc54_19163.2	0.12065332365094415	0.004614397828844671	cpc54_19163	ambiguous
cpc54_19164.1	0.7967222738607792	0.007537116180405195	cpc54_19164	gbM
cpc54_19164.2	0.6855892587908798	0.0064234415704615385	cpc54_19164	gbM
cpc54_19165.1	0.6802392039320823	0.007741748998900128	cpc54_19165	gbM
cpc54_19166.1	0.033460994152046786	0.002228098529291228	cpc54_19166	UM
cpc54_19167.1	0.01086111111	0.0025162790699999995	cpc54_19167	UM
cpc54_19168.1	0.3516362412342838	0.007989514095447386	cpc54_19168	gbM
cpc54_19169.1	0.33897398989266675	0.03502446689919192	cpc54_19169	gbM
cpc54_1917.1	0.36863283216783216	0.008518901515097902	cpc54_1917	gbM
cpc54_19170.1	0.291739846743295	0.12928560508639847	cpc54_19170	ambiguous
cpc54_19171.1	0.7036582087474335	0.012697661350194196	cpc54_19171	gbM
cpc54_19172.1	0.187935892912108	0.004150744915984576	cpc54_19172	ambiguous
cpc54_19173.1	0.0047102678571428564	0.013564179421811224	cpc54_19173	UM
cpc54_19174.1	0.6700333333	0.0208625	cpc54_19174	gbM
cpc54_19175.1	0.3121604733475386	0.008240590246085967	cpc54_19175	gbM
cpc54_19176.1	0.6166111913685929	0.00374693520427387	cpc54_19176	gbM
cpc54_19177.1	0.5582508689552502	0.006350196764774942	cpc54_19177	gbM
cpc54_19178.1	0.7458624929357753	0.011823131318591385	cpc54_19178	gbM
cpc54_19179.1	0.18508402688674888	0.03035571135538222	cpc54_19179	ambiguous
cpc54_19179.2	0.1854365375675407	0.029082455342430324	cpc54_19179	ambiguous
cpc54_19179.3	0.17395501209268982	0.027166186943530093	cpc54_19179	ambiguous
cpc54_1918.1	0.008766666667	0.006492857143	cpc54_1918	UM
cpc54_19180.1	0.23416649560117303	0.012638123167155424	cpc54_19180	gbM
cpc54_19181.1	0.543024538656153	0.010909396590800478	cpc54_19181	gbM
cpc54_19181.2	0.5469431262494907	0.01094207902516477	cpc54_19181	gbM
cpc54_19182.1	0.3409133116889394	0.010154159903652597	cpc54_19182	gbM
cpc54_19183.1	0.7044910287081341	0.0028816876903923444	cpc54_19183	gbM
cpc54_19184.1	0.93335	0.91616	cpc54_19184	teM
cpc54_19185.1	0.9907333333	0.9195111111	cpc54_19185	teM
cpc54_19186.1	0.5745484030202084	0.01226970638539615	cpc54_19186	gbM
cpc54_19187.1	0.029580445544554454	0.003785478547752475	cpc54_19187	UM
cpc54_19188.1	0.3775207715564286	0.0035048907884200242	cpc54_19188	gbM
cpc54_19188.2	0.37531220821656247	0.0035177764163186274	cpc54_19188	gbM
cpc54_19189.1	0.03100482794189522	0.009684499229583976	cpc54_19189	UM
cpc54_1919.1	0.015396787330316743	0.004925717661864253	cpc54_1919	UM
cpc54_1919.2	0.01489285714	0.00434	cpc54_1919	UM
cpc54_19190.1	0.7201158321999969	0.007800260749761194	cpc54_19190	gbM
cpc54_19191.1	0.5196488193282202	0.00564528937496064	cpc54_19191	gbM
cpc54_19192.1	0.16063923893870888	0.0027413359001924272	cpc54_19192	ambiguous
cpc54_19193.1	0.6216691487609981	0.004508079987448457	cpc54_19193	gbM
cpc54_19193.2	0.6216572345284128	0.004161069058820379	cpc54_19193	gbM
cpc54_19193.3	0.6424588322438859	0.004327851038759511	cpc54_19193	gbM
cpc54_19194.1	0.3476170210168614	0.03192301977196573	cpc54_19194	gbM
cpc54_19194.2	0.3446278435660708	0.03075564796071248	cpc54_19194	gbM
cpc54_19195.1	0.6511423950947745	0.008479338875781471	cpc54_19195	gbM
cpc54_19196.1	0.006439041095619863	0.005413664383561644	cpc54_19196	UM
cpc54_19197.1	0.15713866802798293	0.02667168674134918	cpc54_19197	ambiguous
cpc54_19198.1	0.1958981481	0.00458	cpc54_19198	ambiguous
cpc54_19199.1	0.1613354167	0.006166666667	cpc54_19199	ambiguous
cpc54_192.1	0.5024857096774193	0.004421226551125345	cpc54_192	gbM
cpc54_192.2	0.4811436141270653	0.005181408102690217	cpc54_192	gbM
cpc54_192.3	0.5379646577380952	0.004748353074286706	cpc54_192	gbM
cpc54_1920.1	0	0.00476	cpc54_1920	UM
cpc54_19200.1	0.43154624999999996	0.006814322916381251	cpc54_19200	gbM
cpc54_19201.1	0.03288333333	0	cpc54_19201	UM
cpc54_19202.1	0.4357	0.01649649123	cpc54_19202	gbM
cpc54_19203.1	0	0.01001666667	cpc54_19203	UM
cpc54_19204.1	0.8480545454999999	0.0039000000000000003	cpc54_19204	gbM
cpc54_19205.1	0.04883200238379023	0.0062747456646817645	cpc54_19205	UM
cpc54_19206.1	0.24751192014582407	0.004677490907981113	cpc54_19206	gbM
cpc54_19206.2	0.25012254311069715	0.004696743281596183	cpc54_19206	gbM
cpc54_19207.1	0.8797707293592169	0.8038478515777459	cpc54_19207	teM
cpc54_19208.1	0.7494232043933702	0.4905635359027624	cpc54_19208	teM
cpc54_19209.1	0.9762845161290322	0.8394348991935484	cpc54_19209	teM
cpc54_1921.1	0	0.011884717951138461	cpc54_1921	UM
cpc54_19210.1	0.1740804360308108	0.056291462246378376	cpc54_19210	ambiguous
cpc54_19211.1	0.521333265581849	0.0039403126726695594	cpc54_19211	gbM
cpc54_19212.1	0.4332615385	0.003974725275	cpc54_19212	gbM
cpc54_19212.2	0.3892321372692308	0.003570801182127735	cpc54_19212	gbM
cpc54_19213.1	0.773681103695128	0.006858829886264892	cpc54_19213	gbM
cpc54_19213.2	0.7739517435995015	0.006799543010635673	cpc54_19213	gbM
cpc54_19214.1	0.5448157273688073	0.044172232413211006	cpc54_19214	gbM
cpc54_19215.1	0.1077602941	0.004926582278	cpc54_19215	ambiguous
cpc54_19215.2	0.14593622365503406	0.004710275107580621	cpc54_19215	ambiguous
cpc54_19216.1	0.021626174555452675	0.00850379972552469	cpc54_19216	UM
cpc54_19217.1	0.9394717637674418	0.006903210152450112	cpc54_19217	gbM
cpc54_19218.1	0.5810729899322645	0.00375337490571164	cpc54_19218	gbM
cpc54_19219.1	0.050323997995991986	0	cpc54_19219	ambiguous
cpc54_1922.1	1	0.8708773837161677	cpc54_1922	teM
cpc54_19220.1	0.12898222727272726	0.005477813742081818	cpc54_19220	ambiguous
cpc54_19221.1	0.9711416667	0.85526875	cpc54_19221	teM
cpc54_19222.1	0.824415935138197	0.8658257691330961	cpc54_19222	teM
cpc54_19223.1	0.8413963815789474	0.7027993421052632	cpc54_19223	teM
cpc54_19224.1	0.8923075177304965	0.8473102533834042	cpc54_19224	teM
cpc54_19224.2	0.8068308226495727	0.8291863463123932	cpc54_19224	teM
cpc54_19225.1	0.0510578125	0.007623750000000001	cpc54_19225	ambiguous
cpc54_19226.1	0.16139563631790746	0.0012875975855130785	cpc54_19226	ambiguous
cpc54_19227.1	0.6281242054199311	0.03512455435281496	cpc54_19227	gbM
cpc54_19227.2	0.6432660456988191	0.03570832545989136	cpc54_19227	gbM
cpc54_19228.1	0.673825	0.02120909091	cpc54_19228	gbM
cpc54_19229.1	0.7289	0.004433333333	cpc54_19229	gbM
cpc54_19229.2	0.333	0.005327777778	cpc54_19229	gbM
cpc54_1923.1	0.23288888889999998	0.002561818182	cpc54_1923	gbM
cpc54_19230.1	0.7149484536082473	0.0858996431426804	cpc54_19230	ambiguous
cpc54_19231.1	0.05716785714	0.006073846154	cpc54_19231	ambiguous
cpc54_19232.1	0.6445905642623128	0.007143070247231742	cpc54_19232	gbM
cpc54_19232.2	0.6616146873926148	0.009221721370144697	cpc54_19232	gbM
cpc54_19233.1	0.012690136053238096	0.0014611111109999997	cpc54_19233	UM
cpc54_19234.1	0.8266642857	0.01896229508	cpc54_19234	gbM
cpc54_19235.1	0.07441425189167615	0.008916406250000002	cpc54_19235	ambiguous
cpc54_19236.1	0.0131	0.002625423729	cpc54_19236	UM
cpc54_19237.1	0.487138671875	0.010166217885717392	cpc54_19237	gbM
cpc54_19238.1	0.01214583333	0.007430188679000001	cpc54_19238	UM
cpc54_19239.1	0.10943709941520467	0.003375007694863158	cpc54_19239	ambiguous
cpc54_1924.1	0.6295203206434374	0.006494669161446092	cpc54_1924	gbM
cpc54_19240.1	0.003312371134020619	0.0035028636885567014	cpc54_19240	UM
cpc54_19241.1	0.02128146767575868	0.005221206581462523	cpc54_19241	UM
cpc54_19242.1	0.20324375	0.009939130435	cpc54_19242	gbM
cpc54_19243.1	0.25934423784126215	0.03314119678895631	cpc54_19243	gbM
cpc54_19244.1	0.008219444444	0.001302083333	cpc54_19244	UM
cpc54_19245.1	0.01215	0.01186111111	cpc54_19245	UM
cpc54_19246.1	0.7113266733320964	0.008396361400757162	cpc54_19246	gbM
cpc54_19247.1	0.0056125	0.002504761905	cpc54_19247	UM
cpc54_19248.1	0.29662898091443735	0.001953290870488323	cpc54_19248	gbM
cpc54_19249.1	0.01295714286	0	cpc54_19249	UM
cpc54_19249.2	0.013741379309999998	0.00223125	cpc54_19249	UM
cpc54_1925.1	0.5142766228070175	0.00934831117214035	cpc54_1925	gbM
cpc54_1925.2	0.5156870273224043	0.009317660971575955	cpc54_1925	gbM
cpc54_19250.1	0.5277779220894678	0.004734677575082353	cpc54_19250	gbM
cpc54_19251.1	0.7355198015122874	0.003843280223374291	cpc54_19251	gbM
cpc54_19252.1	0.7386902882031015	0.0018068282119257518	cpc54_19252	gbM
cpc54_19253.1	0.5514776498957839	0.005625864823742065	cpc54_19253	gbM
cpc54_19254.1	0.3657760736209465	0.00954818594461525	cpc54_19254	gbM
cpc54_19255.1	0.5210217949	0.003967586207	cpc54_19255	gbM
cpc54_19256.1	0.5882484848	0.009420245399	cpc54_19256	gbM
cpc54_19257.1	0.6584611944831813	0.0014313829166362469	cpc54_19257	gbM
cpc54_19258.1	0.011391926751592358	0.00269571778541879	cpc54_19258	UM
cpc54_19259.1	0.029984743132150538	0.0032433627041899642	cpc54_19259	UM
cpc54_1926.1	0.46969212499999996	0.021244914285328573	cpc54_1926	gbM
cpc54_19260.1	0.015161111110919381	0.004820124031007752	cpc54_19260	UM
cpc54_19261.1	0.26425320002619995	0.0025076423080449997	cpc54_19261	gbM
cpc54_19262.1	0.007591286791227335	0.003807949790794979	cpc54_19262	UM
cpc54_19263.1	0.5920794072948329	0.035970364741337385	cpc54_19263	gbM
cpc54_19263.2	0.6658311529245203	0.028007219616844346	cpc54_19263	gbM
cpc54_19263.3	0.6627529662439331	0.02623978382069038	cpc54_19263	gbM
cpc54_19264.1	0.06567743796143617	0.013793882978723403	cpc54_19264	ambiguous
cpc54_19264.2	0.06805139606729382	0.013367268041237113	cpc54_19264	ambiguous
cpc54_19265.1	0.01811372832369942	0.026008499737112716	cpc54_19265	UM
cpc54_19265.2	0.016799692307692307	0.01923627972012615	cpc54_19265	UM
cpc54_19266.1	0.672690182710136	0.013614472246361765	cpc54_19266	gbM
cpc54_19267.1	0.1606624890069393	0.007130343007915567	cpc54_19267	ambiguous
cpc54_19268.1	0.028747680937117735	0.08717303771605887	cpc54_19268	ambiguous
cpc54_19269.1	0.20402816354613068	0.004200879396984925	cpc54_19269	gbM
cpc54_19269.2	0.4133998362006487	0.006964654655207208	cpc54_19269	gbM
cpc54_1927.1	0.66450625	0.004807843137	cpc54_1927	gbM
cpc54_19270.1	0.3034833333	0.001905714286	cpc54_19270	gbM
cpc54_19271.1	0.3577687254903799	0.001430453431372549	cpc54_19271	gbM
cpc54_19272.1	0.7580457435533121	0.0055231289351476455	cpc54_19272	gbM
cpc54_19273.1	0	0.007835749373453216	cpc54_19273	UM
cpc54_19274.1	0.9297925000000001	0.01257108434	cpc54_19274	gbM
cpc54_19275.1	0.279120479952071	0.00535588428757002	cpc54_19275	gbM
cpc54_19275.2	0.2742817152149515	0.00527268608504466	cpc54_19275	gbM
cpc54_19276.1	0.1884629265138714	0.012511535774402888	cpc54_19276	ambiguous
cpc54_19277.1	0.3977929796106506	0.005860040161084337	cpc54_19277	gbM
cpc54_19277.2	0.3654998225942878	0.005825738007785978	cpc54_19277	gbM
cpc54_19277.3	0.4136156822343333	0.008198611111547618	cpc54_19277	gbM
cpc54_19278.1	0.08766726573071718	0.010365957858930989	cpc54_19278	ambiguous
cpc54_19279.1	0.006503071050697211	0.012894885458167332	cpc54_19279	UM
cpc54_1928.1	0	0.005024700272884224	cpc54_1928	UM
cpc54_19280.1	0.5968381839622641	0.008829720724740042	cpc54_19280	gbM
cpc54_19280.2	0.5894240450310557	0.00872003475300414	cpc54_19280	gbM
cpc54_19281.1	0.14229711888185087	0.0157832909898814	cpc54_19281	ambiguous
cpc54_19282.1	0.2055907881848204	0.0062751497317714965	cpc54_19282	gbM
cpc54_19282.2	0.17967864441259787	0.005917051354788935	cpc54_19282	ambiguous
cpc54_19282.3	0.1989298966654295	0.006559183301790672	cpc54_19282	ambiguous
cpc54_19283.1	0.688957203615231	0.0064754474011491595	cpc54_19283	gbM
cpc54_19284.1	0.5671709433962265	0.0013718432511132077	cpc54_19284	gbM
cpc54_19285.1	0.18834927444794952	0.012912849631966351	cpc54_19285	ambiguous
cpc54_19286.1	0.021530385220125788	0.03613592592681342	cpc54_19286	UM
cpc54_19287.1	0.005631130573248409	0.01957325548469639	cpc54_19287	UM
cpc54_19288.1	0.2225514396456257	0.1166068419891473	cpc54_19288	ambiguous
cpc54_19289.1	0.9139791666999999	0.7633199999999999	cpc54_19289	teM
cpc54_1929.1	0.3310261677877429	0.005483490850874439	cpc54_1929	gbM
cpc54_19290.1	0.9221916667	0.8453722222	cpc54_19290	teM
cpc54_19291.1	0.002580042462845011	0.03524057855512739	cpc54_19291	UM
cpc54_19292.1	0.04501607407407407	0.004196675485209524	cpc54_19292	UM
cpc54_19293.1	0	0.003548208598726115	cpc54_19293	UM
cpc54_19294.1	0.04137756293746284	0.02156913861037155	cpc54_19294	UM
cpc54_19295.1	0.03273055556	0.0020025	cpc54_19295	UM
cpc54_19296.1	0.1612889376996805	0.04621153885974442	cpc54_19296	ambiguous
cpc54_19297.1	0.38888543843115486	0.16815072555495075	cpc54_19297	ambiguous
cpc54_19298.1	0.8047039320719355	0.0039727248235606446	cpc54_19298	gbM
cpc54_19299.1	0.008417857143	0.004161538462	cpc54_19299	UM
cpc54_193.1	0.5195375414824243	0.008520645824772726	cpc54_193	gbM
cpc54_1930.1	0.26045625	0.007876470588	cpc54_1930	gbM
cpc54_19300.1	0	0.007328571429	cpc54_19300	UM
cpc54_19301.1	0.4031041487953563	0.0162504409969928	cpc54_19301	gbM
cpc54_19302.1	0.05286732954545454	0.0033257102272727275	cpc54_19302	ambiguous
cpc54_19303.1	0.6953300606029784	0.009026231371610575	cpc54_19303	gbM
cpc54_19304.1	0.3677827931034483	0.009952094108822414	cpc54_19304	gbM
cpc54_19305.1	0.07333870968	0.003232653061	cpc54_19305	ambiguous
cpc54_19306.1	0.633417006172926	0.005034762832586745	cpc54_19306	gbM
cpc54_19307.1	0	0.008514659685863875	cpc54_19307	UM
cpc54_19308.1	0.7162386364	0.004216216216	cpc54_19308	gbM
cpc54_19309.1	0.7146662622474789	0.006086157046946632	cpc54_19309	gbM
cpc54_19309.2	0.7232477782147985	0.006057175346723077	cpc54_19309	gbM
cpc54_1931.1	0.7478817934782609	0.006982367149565217	cpc54_1931	gbM
cpc54_19310.1	0.0068657894740000005	0.002597142857	cpc54_19310	UM
cpc54_19311.1	0.224225	0.008133333333	cpc54_19311	gbM
cpc54_19312.1	0.2247890347334054	0.007001679656302703	cpc54_19312	gbM
cpc54_19313.1	0.03744149038461538	0.016709203295288463	cpc54_19313	UM
cpc54_19314.1	0.5660154201902748	0.020905142042287526	cpc54_19314	gbM
cpc54_19315.1	0.1590833333	0.002556521739	cpc54_19315	ambiguous
cpc54_19316.1	0.5854649338937761	0.0059991789334927536	cpc54_19316	gbM
cpc54_19317.1	0.010216352313167261	0.00833870465275089	cpc54_19317	UM
cpc54_19318.1	0.4658219529579472	0.004910258093548824	cpc54_19318	gbM
cpc54_19318.2	0.526268660041124	0.00807129913522207	cpc54_19318	gbM
cpc54_19319.1	0.2829022988505747	0.003550394088616092	cpc54_19319	gbM
cpc54_1932.1	0.7603505001922315	0.009439009834176448	cpc54_1932	gbM
cpc54_1932.2	0.7602248503060575	0.009437972764954313	cpc54_1932	gbM
cpc54_1932.3	0.7692179696055695	0.009546344781452321	cpc54_1932	gbM
cpc54_1932.4	0.7693405009340923	0.009547334513475439	cpc54_1932	gbM
cpc54_19320.1	0.01814705882	0.007955714286	cpc54_19320	UM
cpc54_19321.1	0.2086198701298701	0.006260688311688312	cpc54_19321	gbM
cpc54_19321.2	0.18464057471264367	0.005387735632183908	cpc54_19321	ambiguous
cpc54_19322.1	0.7620605409094515	0.008166604113853204	cpc54_19322	gbM
cpc54_19322.2	0.7621909522585875	0.008103347645996021	cpc54_19322	gbM
cpc54_19323.1	0.4426816729323308	0.003877921186075871	cpc54_19323	gbM
cpc54_19324.1	0.08747579076715328	0.010905792782390511	cpc54_19324	ambiguous
cpc54_19325.1	0.04098614112220039	0.0036156123117367382	cpc54_19325	UM
cpc54_19325.2	0.042837671111293635	0.003360328542094456	cpc54_19325	UM
cpc54_19326.1	0.2937720588240987	0.010765926101297911	cpc54_19326	gbM
cpc54_19327.1	0.2069755750274431	0.1371398504431727	cpc54_19327	ambiguous
cpc54_19328.1	0.702492634893157	0.004494088297865031	cpc54_19328	gbM
cpc54_19329.1	0.03792592593	0	cpc54_19329	UM
cpc54_1933.1	0.40222220484626003	0.005726764963943236	cpc54_1933	gbM
cpc54_1933.2	0.01880821888412017	0.005910360315227467	cpc54_1933	UM
cpc54_19330.1	0.12238055559999998	0	cpc54_19330	ambiguous
cpc54_19331.1	0.009915625	0.005559183673	cpc54_19331	UM
cpc54_19332.1	0.008010526316	0.005991836735	cpc54_19332	UM
cpc54_19333.1	0.00965	0.004120408163	cpc54_19333	UM
cpc54_19334.1	0.04844210526	9.680851064e-4	cpc54_19334	UM
cpc54_19335.1	0.0138125	0.005942553191	cpc54_19335	UM
cpc54_19336.1	0.959625	0.8894762887	cpc54_19336	teM
cpc54_19336.2	0.959625	0.8894762886999998	cpc54_19336	teM
cpc54_19337.1	0.01146111111	0.002659574468	cpc54_19337	UM
cpc54_19338.1	0.25226597460275635	0.006866466140453205	cpc54_19338	gbM
cpc54_19339.1	0.6304644478349861	0.0031692586799995323	cpc54_19339	gbM
cpc54_19339.2	0.6400944987407402	0.0032883299829473203	cpc54_19339	gbM
cpc54_1934.1	0.02739333333	0.003068253968	cpc54_1934	UM
cpc54_19340.1	0.2897707898486761	0.0098501730012193	cpc54_19340	gbM
cpc54_19341.1	0.12667346250948147	0.016493978235478192	cpc54_19341	ambiguous
cpc54_19342.1	0.020263539651837525	0.007243085106382979	cpc54_19342	UM
cpc54_19343.1	0.06506903398631043	0.01273768216452926	cpc54_19343	ambiguous
cpc54_19344.1	0.11193944096649056	0.018130870634779875	cpc54_19344	ambiguous
cpc54_19345.1	0.36650329379550717	0.07679112146001449	cpc54_19345	ambiguous
cpc54_19345.2	0.3716965986263945	0.07641775833838096	cpc54_19345	ambiguous
cpc54_19346.1	0.9634327735602273	0.8728901515170454	cpc54_19346	teM
cpc54_19347.1	0.5941250860713523	0.006471534531874933	cpc54_19347	gbM
cpc54_19348.1	0.6411049580962053	0.007008288435468199	cpc54_19348	gbM
cpc54_19349.1	0.5547746106084112	0.15541241657663551	cpc54_19349	ambiguous
cpc54_1935.1	0.7471636364	0.1382482759	cpc54_1935	ambiguous
cpc54_19350.1	0	0.005144090743183315	cpc54_19350	UM
cpc54_19350.2	0	0.006215258467229946	cpc54_19350	UM
cpc54_19351.1	0.29740952918285607	0.00563340200818148	cpc54_19351	gbM
cpc54_19351.2	0.3049367647	0.005646	cpc54_19351	gbM
cpc54_19352.1	0.1934594333556793	0.005668935055214646	cpc54_19352	ambiguous
cpc54_19353.1	0.00635373109775937	0.0017967834928284026	cpc54_19353	UM
cpc54_19354.1	0.34600963201262624	0.006911743916941919	cpc54_19354	gbM
cpc54_19355.1	0.04001983045525886	0.0019770935511498637	cpc54_19355	UM
cpc54_19356.1	0.02931384043518548	0.006514120854387529	cpc54_19356	UM
cpc54_19357.1	0.933775	0.8796388889	cpc54_19357	teM
cpc54_19357.2	0.9432357143	0.8894022727	cpc54_19357	teM
cpc54_19357.3	0.9472062500000001	0.8677921569	cpc54_19357	teM
cpc54_19358.1	0.866707429245283	0.824917785396698	cpc54_19358	teM
cpc54_19359.1	0.4865754404381242	0.006678221242150239	cpc54_19359	gbM
cpc54_19359.2	0.5604657955782147	0.0077116393895663125	cpc54_19359	gbM
cpc54_1936.1	0.32505912103948054	0.17422617167272728	cpc54_1936	ambiguous
cpc54_19360.1	0.3621421705959685	0.016999956421682734	cpc54_19360	gbM
cpc54_19361.1	0.5	0.259	cpc54_19361	ambiguous
cpc54_19362.1	0.14410518648018647	0.0012498466445034966	cpc54_19362	ambiguous
cpc54_19363.1	0.011543986468439345	0.0027875189419639345	cpc54_19363	UM
cpc54_19364.1	0.02106333333	0	cpc54_19364	UM
cpc54_19365.1	0.5485282622950918	0.008464853843638032	cpc54_19365	gbM
cpc54_19366.1	0.057421928484107584	6.656275470085575e-4	cpc54_19366	ambiguous
cpc54_19366.2	0.10560257888523927	0.003659872023386503	cpc54_19366	ambiguous
cpc54_19367.1	0.17305513127936825	0.005850564933785685	cpc54_19367	ambiguous
cpc54_19368.1	0.7884060520893197	0.006335567051042004	cpc54_19368	gbM
cpc54_19369.1	0.2594264508677257	0.006127152362831104	cpc54_19369	gbM
cpc54_1937.1	0.11471256692019349	0.055309162821402656	cpc54_1937	ambiguous
cpc54_19370.1	0.3863614286	0.004585064935	cpc54_19370	gbM
cpc54_19371.1	0.4343553634899302	0.005425693432694915	cpc54_19371	gbM
cpc54_19372.1	0.5630696613371308	0.012712184701683442	cpc54_19372	gbM
cpc54_19373.1	0.6085790884718498	0.9531215817694371	cpc54_19373	teM
cpc54_19374.1	0.9436500000000001	0.8571368420999999	cpc54_19374	teM
cpc54_19375.1	0.9096640318702381	0.8297611384002976	cpc54_19375	teM
cpc54_19376.1	0.9441661209068009	0.9274110693944585	cpc54_19376	teM
cpc54_19377.1	0.9747307692036923	0.7276923076652309	cpc54_19377	teM
cpc54_19378.1	0.9614083333	0.8898782609	cpc54_19378	teM
cpc54_19379.1	0.05523024678394684	0.007655512956810631	cpc54_19379	ambiguous
cpc54_19379.2	0.05314675281959079	0.007495786125319694	cpc54_19379	ambiguous
cpc54_19379.3	0.05304500409051691	0.0072863637523931084	cpc54_19379	ambiguous
cpc54_1938.1	0	0.0035627659574468088	cpc54_1938	UM
cpc54_19380.1	0.261640047038352	0.012050891540817597	cpc54_19380	gbM
cpc54_19381.1	0.39531234511452434	0.004314184877161944	cpc54_19381	gbM
cpc54_19382.1	0.8360280157350193	0.0573205482376705	cpc54_19382	ambiguous
cpc54_19382.2	0.8389891350896916	0.056338298976094804	cpc54_19382	ambiguous
cpc54_19383.1	0.8356337510034499	0.20542493951307553	cpc54_19383	ambiguous
cpc54_19384.1	0.6180500754956877	0.008018871077903285	cpc54_19384	gbM
cpc54_19385.1	0.23584066937372414	0.006364137931034482	cpc54_19385	gbM
cpc54_19386.1	0.834757251908397	0.035090458015213745	cpc54_19386	gbM
cpc54_19387.1	0.735894560066162	0.00901781770514262	cpc54_19387	gbM
cpc54_19388.1	0.6338659309803597	0.003931464573815827	cpc54_19388	gbM
